Day,dollars_pBBL,dollars_pMMBTU,dollars_pMCF,ratio_BBLpMCF,year
2010-09-27,76.51,3.8,3.9406,19.4158250012688,2010
2010-09-24,74.63,3.97,4.11689,18.1277614898625,2010
2010-09-23,73.4,4.08,4.23096,17.3483086580823,2010
2010-09-22,72.98,4.02,4.16874,17.5064887711875,2010
2010-09-21,72.96,3.95,4.09615,17.8118477106551,2010
2010-09-20,74.81,4.01,4.15837,17.9902221303059,2010
2010-09-17,73.63,4.11,4.26207,17.2756430560737,2010
2010-09-16,74.58,4.09,4.24133,17.5841068721368,2010
2010-09-15,75.92,4.06,4.21022,18.0323118506871,2010
2010-09-14,76.78,3.98,4.12726,18.6031410669548,2010
2010-09-13,77.17,3.83,3.97171,19.4299180957321,2010
2010-09-10,76.4,3.79,3.93023,19.4390659070843,2010
2010-09-09,74.25,3.79,3.93023,18.8920241309033,2010
2010-09-08,74.65,3.81,3.95097,18.8940943616378,2010
2010-09-07,73.98,3.82,3.96134,18.6754986948861,2010
2010-09-03,74.52,3.74,3.87838,19.2142079940594,2010
2010-09-02,74.99,3.74,3.87838,19.3353926123794,2010
2010-09-01,73.97,3.73,3.86801,19.1235286361721,2010
2010-08-31,71.93,3.8,3.9406,18.2535654468863,2010
2010-08-30,74.69,3.77,3.90949,19.104793719897,2010
2010-08-27,75.17,3.75,3.88875,19.330118932819,2010
2010-08-26,73.36,3.85,3.99245,18.3746822126764,2010
2010-08-25,72.07,3.99,4.13763,17.418183839541,2010
2010-08-24,71.24,4.07,4.22059,16.8791567055791,2010
2010-08-23,72.71,4.12,4.27244,17.0183782569211,2010
2010-08-20,73.45,4.19,4.34503,16.9043712011194,2010
2010-08-19,74.45,4.29,4.44873,16.7351131671286,2010
2010-08-18,75.39,4.35,4.51095,16.7126658464403,2010
2010-08-17,75.76,4.28,4.43836,17.0693679647437,2010
2010-08-16,75.17,4.37,4.53169,16.5876306631742,2010
2010-08-13,75.39,4.35,4.51095,16.7126658464403,2010
2010-08-12,75.68,4.42,4.58354,16.5112554924796,2010
2010-08-11,78.09,4.38,4.54206,17.1926394631511,2010
2010-08-10,80.24,4.43,4.59391,17.466602523776,2010
2010-08-09,81.46,4.52,4.68724,17.3790972939299,2010
2010-08-06,80.67,4.67,4.84279,16.6577530720927,2010
2010-08-05,82,4.84,5.01908,16.3376555065869,2010
2010-08-04,82.49,4.77,4.94649,16.6764715990531,2010
2010-08-03,82.52,4.78,4.95686,16.647635801697,2010
2010-08-02,81.25,4.94,5.12278,15.8605288534741,2010
2010-07-30,78.85,4.81,4.98797,15.8080341301171,2010
2010-07-29,78.3,4.8,4.9776,15.7304725168756,2010
2010-07-28,77.06,4.75,4.92575,15.6443181241435,2010
2010-07-27,77.46,4.72,4.89464,15.8254743964827,2010
2010-07-26,78.93,4.65,4.82205,16.3685569415498,2010
2010-07-23,78.68,4.69,4.86353,16.1775500510946,2010
2010-07-22,79.01,4.67,4.84279,16.3149754583618,2010
2010-07-21,76.27,4.7,4.8739,15.6486591846365,2010
2010-07-20,77.32,4.59,4.75983,16.2442776317642,2010
2010-07-19,76.53,4.56,4.72872,16.184083642085,2010
2010-07-16,75.96,4.68,4.85316,15.6516578888807,2010
2010-07-15,76.67,4.43,4.59391,16.6894867335233,2010
2010-07-14,77.02,4.39,4.55243,16.918436966631,2010
2010-07-13,77.16,4.46,4.62502,16.6831710998007,2010
2010-07-12,74.93,4.42,4.58354,16.347626507023,2010
2010-07-09,76.08,4.36,4.52132,16.8269443436872,2010
2010-07-08,75.46,4.61,4.78057,15.7847285993093,2010
2010-07-07,74.05,4.76,4.93612,15.0016612237952,2010
2010-07-06,71.96,4.85,5.02945,14.3077274851127,2010
2010-07-02,72.06,4.72,4.89464,14.7222267623359,2010
2010-07-01,72.95,4.54,4.70798,15.4949681179614,2010
2010-06-30,75.59,4.53,4.69761,16.0911612500825,2010
2010-06-29,75.93,4.68,4.85316,15.6454763494301,2010
2010-06-28,78.26,4.85,5.02945,15.5603495412023,2010
2010-06-25,78.45,4.84,5.01908,15.6303545669724,2010
2010-06-24,75.96,4.88,5.06056,15.0101964999921,2010
2010-06-23,75.9,4.9,5.0813,14.9371223899396,2010
2010-06-22,77.15,4.87,5.05019,15.2766529576115,2010
2010-06-21,77.84,5.15,5.34055,14.5752778271901,2010
2010-06-18,77.18,5.17,5.36129,14.3957890731522,2010
2010-06-17,76.82,5.14,5.33018,14.4122712553797,2010
2010-06-16,77.67,5.13,5.31981,14.600145493918,2010
2010-06-15,76.84,5.11,5.29907,14.500657662571,2010
2010-06-14,74.99,4.94,5.12278,14.638536107348,2010
2010-06-11,73.89,4.68,4.85316,15.2251316667903,2010
2010-06-10,75.48,4.68,4.85316,15.5527532576713,2010
2010-06-09,74.38,4.75,4.92575,15.100238542354,2010
2010-06-08,71.88,4.89,5.07093,14.1749146606244,2010
2010-06-07,71.55,4.67,4.84279,14.7745411219566,2010
2010-06-04,71.43,4.6,4.7702,14.9742149176135,2010
2010-06-03,74.62,4.46,4.62502,16.1339842854734,2010
2010-06-02,72.88,4.32,4.47984,16.2684381585057,2010
2010-06-01,72.7,4.39,4.55243,15.9694932157112,2010
2010-05-28,74,4.31,4.46947,16.5567729507078,2010
2010-05-27,74.56,4.22,4.37614,17.0378461383777,2010
2010-05-26,71.52,4.19,4.34503,16.4601855453242,2010
2010-05-25,64.78,4.08,4.23096,15.3109459791631,2010
2010-05-24,68.23,4.08,4.23096,16.1263637566888,2010
2010-05-21,68.03,4.12,4.27244,15.922985460299,2010
2010-05-20,68.28,4.12,4.27244,15.9815000327682,2010
2010-05-19,69.91,4.28,4.43836,15.7513135482475,2010
2010-05-18,69.38,4.42,4.58354,15.1367720146437,2010
2010-05-17,70.08,4.34,4.50058,15.57132636238,2010
2010-05-14,71.61,4.27,4.42799,16.1721232432774,2010
2010-05-13,74.38,4.26,4.41762,16.8371204404181,2010
2010-05-12,75.65,4.18,4.33466,17.4523492038591,2010
2010-05-11,76.37,4.15,4.30355,17.7458145019809,2010
2010-05-10,76.89,4.08,4.23096,18.1731805547677,2010
2010-05-07,75.1,3.91,4.05467,18.5218525798647,2010
2010-05-06,77.18,3.97,4.11689,18.7471610851881,2010
2010-05-05,80,4,4.148,19.2864030858245,2010
2010-05-04,82.73,3.96,4.10652,20.1460117082104,2010
2010-05-03,86.19,3.86,4.00282,21.5323197146012,2010
2010-04-30,86.07,3.94,4.08578,21.0657450964075,2010
2010-04-29,85.17,4.24,4.39688,19.3705536653263,2010
2010-04-28,83.22,4.19,4.34503,19.1529172410777,2010
2010-04-27,82.43,4.18,4.33466,19.0164857220636,2010
2010-04-26,84.2,4.23,4.38651,19.195214418752,2010
2010-04-23,84.34,4.07,4.22059,19.9829881604231,2010
2010-04-22,82.89,3.95,4.09615,20.2360753390379,2010
2010-04-21,82.78,3.96,4.10652,20.1581874677342,2010
2010-04-20,82.98,3.93,4.07541,20.3611415783933,2010
2010-04-19,81.52,4.02,4.16874,19.5550693974678,2010
2010-04-16,82.97,3.97,4.11689,20.1535625192803,2010
2010-04-15,85.25,4.16,4.31392,19.7616089310882,2010
2010-04-14,85.62,4.15,4.30355,19.8952027976903,2010
2010-04-13,83.8,3.97,4.11689,20.3551710150138,2010
2010-04-12,84.07,4.04,4.18948,20.0669295473424,2010
2010-04-09,84.6,3.9,4.0443,20.9183295007789,2010
2010-04-08,85.17,3.92,4.06504,20.9518233522917,2010
2010-04-07,85.64,4.08,4.23096,20.241269120956,2010
2010-04-06,86.54,4.16,4.31392,20.0606409020102,2010
2010-04-05,86.36,3.93,4.07541,21.1905059859008,2010
2010-04-01,84.53,3.72,3.85764,21.9123609253326,2010
2010-03-31,83.45,3.93,4.07541,20.4764673983722,2010
2010-03-30,82.14,3.79,3.93023,20.89954023047,2010
2010-03-29,81.92,3.83,3.97171,20.6258765116285,2010
2010-03-26,79.75,3.92,4.06504,19.6185031389605,2010
2010-03-25,80.25,4.01,4.15837,19.298427027898,2010
2010-03-24,80.29,4.02,4.16874,19.260016215931,2010
2010-03-23,81.68,4.08,4.23096,19.3053113241439,2010
2010-03-22,81.26,4.02,4.16874,19.4927004322649,2010
2010-03-19,80.58,4.01,4.15837,19.3777850455828,2010
2010-03-18,82.16,4.19,4.34503,18.9089603524026,2010
2010-03-17,82.93,4.27,4.42799,18.7285879146069,2010
2010-03-16,81.75,4.38,4.54206,17.998441235915,2010
2010-03-15,79.79,4.29,4.44873,17.9354557368058,2010
2010-03-12,81.26,4.35,4.51095,18.0139438477483,2010
2010-03-11,82.1,4.47,4.63539,17.7115625653936,2010
2010-03-10,82.07,4.44,4.60428,17.8247196087119,2010
2010-03-09,81.5,4.51,4.67687,17.4261846063714,2010
2010-03-08,81.85,4.47,4.63539,17.6576296708583,2010
2010-03-05,81.5,4.56,4.72872,17.2351080207752,2010
2010-03-04,80.21,4.78,4.95686,16.1816149739956,2010
2010-03-03,80.91,4.76,4.93612,16.3914167402737,2010
2010-03-02,79.62,4.78,4.95686,16.0625880093446,2010
2010-03-01,78.71,4.83,5.00871,15.7146251230357,2010
2010-02-26,79.72,4.76,4.93612,16.1503367017009,2010
2010-02-25,77.99,4.84,5.01908,15.5387043043745,2010
2010-02-24,79.75,4.91,5.09167,15.6628375366039,2010
2010-02-23,78.61,4.91,5.09167,15.4389424294976,2010
2010-02-22,80.04,4.92,5.10204,15.6878425100548,2010
2010-02-19,79.77,5.1,5.2887,15.0831017074139,2010
2010-02-18,78.97,5.4,5.5998,14.1022893674774,2010
2010-02-17,77.27,5.47,5.67239,13.6221240076934,2010
2010-02-16,76.98,5.65,5.85905,13.1386487570511,2010
2010-02-12,74.11,5.48,5.68276,13.0411982909713,2010
2010-02-11,75.23,5.53,5.73461,13.1185904534049,2010
2010-02-10,74.48,5.48,5.68276,13.1063074984691,2010
2010-02-09,73.71,5.54,5.74498,12.8303318723477,2010
2010-02-08,71.87,5.73,5.94201,12.0952337676981,2010
2010-02-05,71.15,5.61,5.81757,12.2301923311623,2010
2010-02-04,73.13,5.47,5.67239,12.8922729219958,2010
2010-02-03,76.96,5.51,5.71387,13.4689798682854,2010
2010-02-02,77.21,5.47,5.67239,13.6115464557268,2010
2010-02-01,74.41,5.3,5.4961,13.538691071851,2010
2010-01-29,72.85,5.26,5.45462,13.3556508061057,2010
2010-01-28,73.62,5.32,5.51684,13.3445958193459,2010
2010-01-27,73.64,5.42,5.62054,13.1019439413295,2010
2010-01-26,74.67,5.61,5.81757,12.8352559573843,2010
2010-01-25,74.9,5.76,5.97312,12.539510339655,2010
2010-01-22,74.25,5.67,5.87979,12.6280020204803,2010
2010-01-21,75.84,5.52,5.72424,13.2489203806968,2010
2010-01-20,77.42,5.54,5.74498,13.4761130587052,2010
2010-01-19,78.98,5.51,5.71387,13.8225055872815,2010
2010-01-15,77.96,5.66,5.86942,13.2824026905555,2010
2010-01-14,79.35,5.77,5.98349,13.2614912032944,2010
2010-01-13,79.66,5.61,5.81757,13.6930024047841,2010
2010-01-12,80.79,5.57,5.77609,13.9869704246298,2010
2010-01-11,82.54,5.77,5.98349,13.7946248761175,2010
2010-01-08,82.74,6.56,6.80272,12.1627819460451,2010
2010-01-07,82.6,7.51,7.78787,10.6062376490619,2010
2010-01-06,83.12,6.47,6.70939,12.3886076081432,2010
2010-01-05,81.74,6.19,6.41903,12.7340112135323,2010
2010-01-04,81.52,6.09,6.31533,12.9082724101512,2010
2009-12-31,79.39,5.82,6.03534,13.1541884964227,2009
2009-12-30,79.35,5.78,5.99386,13.2385474468873,2009
2009-12-29,78.87,6.01,6.23237,12.6548969332694,2009
2009-12-28,78.67,5.91,6.12867,12.8363902771727,2009
2009-12-24,76.83,5.75,5.96275,12.88499433986,2009
2009-12-23,76.03,5.55,5.75535,13.210317356894,2009
2009-12-22,73.48,5.56,5.76572,12.7442886577912,2009
2009-12-21,72.71,5.79,6.00423,12.1097959272047,2009
2009-12-18,73.3,5.87,6.08719,12.0416809726656,2009
2009-12-17,72.58,5.65,5.85905,12.3876737696384,2009
2009-12-16,72.64,5.57,5.77609,12.5759813299308,2009
2009-12-15,70.62,5.53,5.73461,12.3146996918709,2009
2009-12-14,69.48,5.41,5.61017,12.3846514454999,2009
2009-12-11,69.86,5.21,5.40277,12.9304042185768,2009
2009-12-10,70.54,5.02,5.20574,13.5504270286261,2009
2009-12-09,70.67,5.27,5.46499,12.9314051809793,2009
2009-12-08,72.59,5.1,5.2887,13.7254901960784,2009
2009-12-07,73.89,4.78,4.95686,14.9066142679035,2009
2009-12-04,75.41,4.53,4.69761,16.0528438929583,2009
2009-12-03,76.42,4.57,4.73909,16.1254586851062,2009
2009-12-02,76.62,4.67,4.84279,15.8214582916046,2009
2009-12-01,78.39,4.3,4.4591,17.57978067323,2009
2009-11-30,77.19,4.41,4.57317,16.8788827006212,2009
2009-11-27,75.95,3.32,3.44284,22.0602758188008,2009
2009-11-25,77.25,3.32,3.44284,22.4378710599389,2009
2009-11-24,74.88,3.63,3.76431,19.892091777776,2009
2009-11-23,76.49,3.79,3.93023,19.4619653302733,2009
2009-11-20,76.83,3.09,3.20433,23.9769312149498,2009
2009-11-19,77.47,3.57,3.70209,20.9260174658099,2009
2009-11-18,79.55,3.74,3.87838,20.511141249697,2009
2009-11-17,79.08,3.47,3.59839,21.9764950436167,2009
2009-11-16,78.91,2.65,2.74805,28.7149069340078,2009
2009-11-13,76.34,2.51,2.60287,29.3291635771283,2009
2009-11-12,77.25,3.24,3.35988,22.9918925675917,2009
2009-11-11,79.16,3.59,3.72283,21.2633937085497,2009
2009-11-10,79.01,3.76,3.89912,20.2635466464228,2009
2009-11-09,79.44,3.78,3.91986,20.2660299092315,2009
2009-11-06,77.4,3.95,4.09615,18.8957923904154,2009
2009-11-05,79.64,4.3,4.4591,17.8601062994775,2009
2009-11-04,80.3,4.49,4.65613,17.2460820466783,2009
2009-11-03,79.58,4.33,4.49021,17.723001819514,2009
2009-11-02,78.08,4.32,4.47984,17.4291938997821,2009
2009-10-30,77.04,4.11,4.26207,18.0757237680282,2009
2009-10-29,79.84,4.11,4.26207,18.732681537375,2009
2009-10-28,77.39,4.59,4.75983,16.2589840393459,2009
2009-10-27,79.45,4.52,4.68724,16.9502735085039,2009
2009-10-26,78.61,4.52,4.68724,16.7710635683259,2009
2009-10-23,80.11,4.88,5.06056,15.8302638443176,2009
2009-10-22,80.82,4.98,5.16426,15.6498704557865,2009
2009-10-21,81.03,4.8,4.9776,16.2789296046287,2009
2009-10-20,78.87,4.6,4.7702,16.5338979497715,2009
2009-10-19,79.47,4.22,4.37614,18.159839493252,2009
2009-10-16,78.54,3.94,4.08578,19.2227677456936,2009
2009-10-15,77.55,3.88,4.02356,19.2739762797125,2009
2009-10-14,75.2,3.82,3.96134,18.983475288665,2009
2009-10-13,74.1,4.03,4.17911,17.731047998258,2009
2009-10-12,73.24,3.96,4.10652,17.8350525505781,2009
2009-10-09,71.75,3.92,4.06504,17.6505028240805,2009
2009-10-08,71.69,4.24,4.39688,16.3047433634759,2009
2009-10-07,69.6,3.7,3.8369,18.1396439834241,2009
2009-10-06,70.71,3.23,3.34951,21.1105504984311,2009
2009-10-05,70.26,2.89,2.99693,23.4439910174746,2009
2009-10-02,69.8,2.32,2.40584,29.0127356765205,2009
2009-10-01,70.67,2.91,3.01767,23.418730344935,2009
2009-09-30,70.46,3.25,3.37025,20.9064609450338,2009
2009-09-29,66.56,3.3,3.4221,19.4500452938254,2009
2009-09-28,66.69,3.54,3.67098,18.166811042283,2009
2009-09-25,65.91,3.61,3.74357,17.606188744968,2009
2009-09-24,65.74,3.56,3.69172,17.8074176806475,2009
2009-09-23,68.74,3.43,3.55691,19.3257630921221,2009
2009-09-22,71.5,3.37,3.49469,20.4596115821432,2009
2009-09-21,69.74,3.35,3.47395,20.075130615006,2009
2009-09-18,71.95,3.21,3.32877,21.6145903742223,2009
2009-09-17,72.48,3.5,3.6295,19.9696927951508,2009
2009-09-16,72.5,3.28,3.40136,21.3150034104006,2009
2009-09-15,70.81,3.21,3.32877,21.2721215343806,2009
2009-09-14,68.86,2.84,2.94508,23.3813682480612,2009
2009-09-11,69.34,2.94,3.04878,22.7435236389638,2009
2009-09-10,71.95,2.68,2.77916,25.8891175750946,2009
2009-09-09,71.27,2.72,2.82064,25.267315219241,2009
2009-09-08,71.08,2.43,2.51991,28.2073566119425,2009
2009-09-04,67.95,1.83,1.89771,35.8063139257316,2009
2009-09-03,67.9,2.06,2.13622,31.7851157652302,2009
2009-09-02,68.03,2.25,2.33325,29.1567555984142,2009
2009-09-01,68.11,2.36,2.44732,27.8304430969387,2009
2009-08-31,69.97,2.42,2.50954,27.8816037998996,2009
2009-08-28,72.72,2.52,2.61324,27.8275244524039,2009
2009-08-27,72.49,2.76,2.86212,25.3273797045547,2009
2009-08-26,71.38,2.76,2.86212,24.9395552946767,2009
2009-08-25,71.6,2.85,2.95545,24.2264291393866,2009
2009-08-24,73.68,2.69,2.78953,26.4130516610325,2009
2009-08-21,73.12,2.78,2.88286,25.3637013243793,2009
2009-08-20,72.4,3.03,3.14211,23.041841310457,2009
2009-08-19,72.54,3.03,3.14211,23.0863973571899,2009
2009-08-18,69.22,3.12,3.23544,21.3943080384739,2009
2009-08-17,66.72,3.11,3.22507,20.687923052833,2009
2009-08-14,67.51,3.18,3.29766,20.4720923321386,2009
2009-08-13,70.57,3.34,3.46358,20.3748722420155,2009
2009-08-12,70.08,3.36,3.48432,20.1129632180741,2009
2009-08-11,69.46,3.54,3.67098,18.9213779426747,2009
2009-08-10,70.59,3.55,3.68135,19.1750308989909,2009
2009-08-07,70.97,3.57,3.70209,19.1702524790051,2009
2009-08-06,71.96,3.78,3.91986,18.3577984928033,2009
2009-08-05,71.97,3.61,3.74357,19.2249644056342,2009
2009-08-04,71.4,3.53,3.66061,19.5049458969953,2009
2009-08-03,71.59,3.43,3.55691,20.1270203631804,2009
2009-07-31,69.26,3.34,3.46358,19.9966508641348,2009
2009-07-30,66.9,3.34,3.46358,19.3152749467314,2009
2009-07-29,63.42,3.41,3.53617,17.9346581188122,2009
2009-07-28,67.24,3.49,3.61913,18.5790507663444,2009
2009-07-27,68.34,3.46,3.58802,19.0467165734862,2009
2009-07-24,66.96,3.37,3.49469,19.1604977837805,2009
2009-07-23,66.1,3.66,3.79542,17.4157273766803,2009
2009-07-22,64.58,3.49,3.61913,17.8440674968846,2009
2009-07-21,64.81,3.48,3.60876,17.959077356211,2009
2009-07-20,63.93,3.49,3.61913,17.6644663220166,2009
2009-07-17,63.56,3.39,3.51543,18.0802917424042,2009
2009-07-16,62.07,3.21,3.32877,18.6465270955939,2009
2009-07-15,61.49,3.37,3.49469,17.5952659606431,2009
2009-07-14,59.62,3.29,3.41173,17.4750053491923,2009
2009-07-13,59.69,3.17,3.28729,18.1578138831682,2009
2009-07-10,59.93,3.24,3.35988,17.8369465576152,2009
2009-07-09,60.36,3.36,3.48432,17.3233227717316,2009
2009-07-08,60.15,3.22,3.33914,18.0136202734836,2009
2009-07-07,62.88,3.3,3.4221,18.3746822126764,2009
2009-07-06,64.06,3.24,3.35988,19.0661571246592,2009
2009-07-02,66.68,3.49,3.61913,18.4243174464581,2009
2009-07-01,69.32,3.63,3.76431,18.4150614588065,2009
2009-06-30,69.82,3.72,3.85764,18.0991487023154,2009
2009-06-29,71.47,3.88,4.02356,17.7628766564933,2009
2009-06-26,69.16,3.81,3.95097,17.5045621708087,2009
2009-06-25,69.7,3.82,3.96134,17.5950562183504,2009
2009-06-24,68.14,3.8,3.9406,17.2917829772116,2009
2009-06-23,68.81,3.91,4.05467,16.9705549403527,2009
2009-06-22,67.09,4.01,4.15837,16.1337254741642,2009
2009-06-19,69.6,4.04,4.18948,16.6130402818488,2009
2009-06-18,71.42,4.19,4.34503,16.4371707445058,2009
2009-06-17,71.07,3.99,4.13763,17.1764995903452,2009
2009-06-16,70.47,4.16,4.31392,16.3354906906016,2009
2009-06-15,70.54,3.8,3.9406,17.900827285185,2009
2009-06-12,72.13,3.54,3.67098,19.6487041607418,2009
2009-06-11,72.69,3.51,3.63987,19.9704934516892,2009
2009-06-10,71.38,3.56,3.69172,19.3351608464347,2009
2009-06-09,70.02,3.53,3.66061,19.1279595477257,2009
2009-06-08,68.05,3.53,3.66061,18.5897978752175,2009
2009-06-05,68.43,3.51,3.63987,18.8001219823785,2009
2009-06-04,68.8,3.58,3.71246,18.5321862053733,2009
2009-06-03,66.14,3.81,3.95097,16.7401929146513,2009
2009-06-02,68.58,4.05,4.19985,16.3291546126647,2009
2009-06-01,68.59,3.86,4.00282,17.1354195292319,2009
2009-05-29,66.31,3.92,4.06504,16.312262609962,2009
2009-05-28,65.09,3.55,3.68135,17.6810137585397,2009
2009-05-27,63.41,3.49,3.61913,17.5207853821222,2009
2009-05-26,62.48,3.35,3.47395,17.9852905194375,2009
2009-05-22,61.15,3.41,3.53617,17.2927206553984,2009
2009-05-21,60.49,3.77,3.90949,15.4726064013465,2009
2009-05-20,61.45,3.75,3.88875,15.8019929283189,2009
2009-05-19,59.52,3.99,4.13763,14.3850465121338,2009
2009-05-18,58.99,4.02,4.16874,14.1505586819998,2009
2009-05-15,56.52,4.05,4.19985,13.4576234865531,2009
2009-05-14,58.58,4.1,4.2517,13.7780182044829,2009
2009-05-13,58,4.42,4.58354,12.6539748753147,2009
2009-05-12,58.81,4.41,4.57317,12.8597887242329,2009
2009-05-11,57.79,4.24,4.39688,13.143410782191,2009
2009-05-08,58.58,4.16,4.31392,13.5792967880721,2009
2009-05-07,56.67,3.96,4.10652,13.8000058443646,2009
2009-05-06,56.29,3.67,3.80579,14.7906216580526,2009
2009-05-05,53.81,3.62,3.75394,14.3342727907212,2009
2009-05-04,54.45,3.47,3.59839,15.1317672625813,2009
2009-05-01,52.18,3.3,3.4221,15.2479471669443,2009
2009-04-30,50.35,3.25,3.37025,14.9395445441733,2009
2009-04-29,50.19,3.43,3.55691,14.11056225769,2009
2009-04-28,49.01,3.29,3.41173,14.3651461282106,2009
2009-04-27,49.29,3.19,3.30803,14.9001067100359,2009
2009-04-24,50.65,3.31,3.43247,14.7561377084141,2009
2009-04-23,48.46,3.46,3.58802,13.5060562650152,2009
2009-04-22,47.41,3.48,3.60876,13.1374765847549,2009
2009-04-21,46.65,3.43,3.55691,13.1153163841649,2009
2009-04-20,45.82,3.55,3.68135,12.4465209773589,2009
2009-04-17,50.36,3.47,3.59839,13.9951478300018,2009
2009-04-16,49.97,3.54,3.67098,13.6121689576081,2009
2009-04-15,49.26,3.6,3.7332,13.1951141112183,2009
2009-04-14,49.51,3.59,3.72283,13.2990225178157,2009
2009-04-13,50.22,3.46,3.58802,13.996577499568,2009
2009-04-09,52.24,3.59,3.72283,14.0323356156472,2009
2009-04-08,49.37,3.5,3.6295,13.6024245763879,2009
2009-04-07,49.13,3.6,3.7332,13.16029143898,2009
2009-04-06,51.1,3.74,3.87838,13.1756042471341,2009
2009-04-03,52.52,3.66,3.79542,13.8377307386271,2009
2009-04-02,52.61,3.69,3.82653,13.7487488664665,2009
2009-04-01,48.46,3.56,3.69172,13.1266726620654,2009
2009-03-31,49.64,3.58,3.71246,13.3711878377141,2009
2009-03-30,48.49,3.63,3.76431,12.8815108213723,2009
2009-03-27,52.41,3.73,3.86801,13.5496030258453,2009
2009-03-26,53.87,4.16,4.31392,12.4874823826126,2009
2009-03-25,52.24,4.13,4.28281,12.1975992397515,2009
2009-03-24,53.36,4.13,4.28281,12.4591097900677,2009
2009-03-23,53.05,4.17,4.32429,12.2679098765346,2009
2009-03-20,51.55,3.99,4.13763,12.4588230460433,2009
2009-03-19,51.46,3.68,3.81616,13.4847595488659,2009
2009-03-18,48.12,3.75,3.88875,12.374156219865,2009
2009-03-17,48.97,3.78,3.91986,12.492793109958,2009
2009-03-16,47.33,3.78,3.91986,12.0744108207946,2009
2009-03-13,46.22,3.9,4.0443,11.4284301362411,2009
2009-03-12,46.91,3.87,4.01319,11.6889556686825,2009
2009-03-11,42.46,3.92,4.06504,10.4451616712259,2009
2009-03-10,45.68,3.88,4.02356,11.3531300639235,2009
2009-03-09,47.01,3.86,4.00282,11.7442203246711,2009
2009-03-06,45.43,3.93,4.07541,11.1473446843385,2009
2009-03-05,43.54,4.22,4.37614,9.94940746868245,2009
2009-03-04,45.28,4.23,4.38651,10.322557112602,2009
2009-03-03,41.57,4.43,4.59391,9.04893652683662,2009
2009-03-02,40.07,4.36,4.52132,8.86245609689206,2009
2009-02-27,44.15,4.04,4.18948,10.5383006960291,2009
2009-02-26,43.18,4.08,4.23096,10.2057216329155,2009
2009-02-25,41.64,4.2,4.3554,9.56054552968729,2009
2009-02-24,38.86,4.21,4.36577,8.90106441704442,2009
2009-02-23,37.66,4.23,4.38651,8.58541300487175,2009
2009-02-20,39.35,4.21,4.36577,9.0133012045985,2009
2009-02-19,39.6,4.46,4.62502,8.56212513675617,2009
2009-02-18,34.67,4.35,4.51095,7.68574247109811,2009
2009-02-17,34.96,4.35,4.51095,7.75003048138419,2009
2009-02-13,37.63,4.6,4.7702,7.88855813173452,2009
2009-02-12,34.03,4.73,4.90501,6.93780440814596,2009
2009-02-11,35.93,4.68,4.85316,7.40342374865037,2009
2009-02-10,37.54,4.84,5.01908,7.47945838679599,2009
2009-02-09,39.58,4.76,4.93612,8.01844363589216,2009
2009-02-06,40.24,4.67,4.84279,8.30925974489912,2009
2009-02-05,41.15,4.84,5.01908,8.19871370848841,2009
2009-02-04,40.27,5.01,5.19537,7.75113225814523,2009
2009-02-03,40.87,5.04,5.22648,7.81979458450047,2009
2009-02-02,41.35,4.48,4.64576,8.90058892409423,2009
2009-01-30,41.73,4.77,4.94649,8.43628512339053,2009
2009-01-29,41.58,4.71,4.88427,8.51304289074928,2009
2009-01-28,42.04,4.84,5.01908,8.37603704264527,2009
2009-01-27,41.67,4.76,4.93612,8.44185311540238,2009
2009-01-26,46.5,4.62,4.79094,9.70581973474934,2009
2009-01-23,45.12,4.75,4.92575,9.16002639192001,2009
2009-01-22,42.33,4.72,4.89464,8.64823562100584,2009
2009-01-21,42.56,4.87,5.05019,8.42740570156767,2009
2009-01-20,38.57,4.86,5.03982,7.65305110103139,2009
2009-01-16,35.38,5.09,5.27833,6.70287761470011,2009
2009-01-15,35.41,5.27,5.46499,6.47942631185053,2009
2009-01-14,37.43,5.47,5.67239,6.59862950185019,2009
2009-01-13,37.77,5.7,5.9109,6.38988986448764,2009
2009-01-12,37.65,5.59,5.79683,6.49492912505628,2009
2009-01-09,40.69,5.6,5.8072,7.00681912109106,2009
2009-01-08,41.68,5.96,6.18052,6.74376913269434,2009
2009-01-07,42.75,5.89,6.10793,6.99909789404921,2009
2009-01-06,48.56,6.1,6.3257,7.67662076924293,2009
2009-01-05,48.61,5.83,6.04571,8.04041212694622,2009
2009-01-02,46.17,5.41,5.61017,8.22969713930237,2009
2008-12-31,44.6,5.63,5.83831,7.63919695939407,2008
2008-12-30,38.95,5.71,5.92127,6.57798073724049,2008
2008-12-29,39.89,5.81,6.02497,6.6207798545055,2008
2008-12-26,37.58,5.44,5.64128,6.66160871291622,2008
2008-12-24,32.94,5.44,5.64128,5.83910034602076,2008
2008-12-23,30.28,5.37,5.56869,5.43754455715797,2008
2008-12-22,31.1,5.39,5.58943,5.56407361752451,2008
2008-12-19,33.17,5.66,5.86942,5.65132500315193,2008
2008-12-18,36.73,5.63,5.83831,6.29120413270279,2008
2008-12-17,40.17,5.79,6.00423,6.69028335023808,2008
2008-12-16,43.84,5.75,5.96275,7.35231227202214,2008
2008-12-15,44.61,5.75,5.96275,7.4814473187707,2008
2008-12-12,46.27,5.56,5.76572,8.02501682357104,2008
2008-12-11,47.77,5.86,6.07682,7.86101941475969,2008
2008-12-10,43.1,5.67,5.87979,7.3301937654236,2008
